year,stateabbr,locationname,category,measure,data_value,data_value_unit
2022,AR,Van Buren,Prevention,Colorectal cancer screening among adults aged 45–75 years,63.1,%
2023,AR,Cleveland,Health Status,Frequent mental distress among adults,20.7,%
2023,CA,Inyo,Health Outcomes,Chronic obstructive pulmonary disease among adults,5.2,%
2023,AR,Desha,Health Outcomes,Obesity among adults,46.6,%
2022,CA,Marin,Health Risk Behaviors,Short sleep duration among adults,30.0,%
2023,AR,Newton,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,11.1,%
2023,AR,Clay,Disability,Vision disability among adults,6.5,%
2023,CA,Butte,Health Outcomes,Current asthma among adults,10.5,%
2022,AR,Craighead,Prevention,Colorectal cancer screening among adults aged 45–75 years,60.8,%
2023,CA,Alameda,Health Risk Behaviors,Binge drinking among adults,16.3,%
2023,AL,Chambers,Disability,Cognitive disability among adults,18.8,%
2023,AR,Lonoke,Health Outcomes,Coronary heart disease among adults,5.8,%
2022,AR,Poinsett,Prevention,Colorectal cancer screening among adults aged 45–75 years,61.4,%
2023,AR,Cleburne,Disability,Vision disability among adults,6.5,%
2023,CA,Kings,Health-Related Social Needs,Received food stamps in the past 12 months among adults,24.3,%
2023,AZ,Pima,Health-Related Social Needs,Loneliness among adults,32.9,%
2023,AL,Clarke,Health Outcomes,Diagnosed diabetes among adults,14.9,%
2023,AK,Anchorage,Health Outcomes,Chronic obstructive pulmonary disease among adults,5.2,%
2023,CA,Fresno,Health Status,Frequent physical distress among adults,14.9,%
2023,AK,Yakutat,Health Outcomes,High cholesterol among adults who have ever been screened,38.0,%
2023,AL,Hale,Health Outcomes,Depression among adults,22.3,%
2023,AK,Juneau,Health-Related Social Needs,Received food stamps in the past 12 months among adults,7.7,%
2023,AL,Coosa,Health Outcomes,Chronic obstructive pulmonary disease among adults,10.6,%
2023,AL,Hale,Health-Related Social Needs,Lack of social and emotional support among adults,28.9,%
2023,CA,Merced,Health Status,Frequent mental distress among adults,19.0,%
2023,AL,DeKalb,Health Outcomes,Coronary heart disease among adults,8.9,%
2023,AR,Dallas,Health Outcomes,Arthritis among adults,33.5,%
2022,AR,Pike,Health Outcomes,All teeth lost among adults aged >=65 years,15.7,%
2023,AL,Marshall,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,8.3,%
2023,AK,Bristol Bay,Health Outcomes,Diagnosed diabetes among adults,9.1,%
2023,AR,Chicot,Health-Related Social Needs,Lack of social and emotional support among adults,34.1,%
2023,AR,Washington,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,56.4,%
2023,AL,Walker,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,10.1,%
2023,AZ,Greenlee,Health Outcomes,Stroke among adults,2.7,%
2023,AL,Tallapoosa,Prevention,Current lack of health insurance among adults aged 18-64 years,10.0,%
2023,AK,Hoonah-Angoon,Health Outcomes,Arthritis among adults,23.0,%
2023,AR,Phillips,Health Outcomes,Arthritis among adults,29.3,%
2023,AR,Randolph,Health Outcomes,High cholesterol among adults who have ever been screened,40.2,%
2023,AR,Mississippi,Health-Related Social Needs,Loneliness among adults,36.2,%
2023,AK,Sitka,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,70.5,%
2023,CA,Orange,Health Outcomes,Obesity among adults,23.9,%
2023,AK,Kusilvak,Health Risk Behaviors,No leisure-time physical activity among adults,37.0,%
2023,AR,Prairie,Health Risk Behaviors,Current cigarette smoking among adults,18.1,%
2023,AR,Grant,Health Outcomes,Arthritis among adults,29.5,%
2023,US,,Health Risk Behaviors,Binge drinking among adults,16.6,%
2023,AL,Crenshaw,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,15.1,%
2023,AR,Benton,Health Risk Behaviors,No leisure-time physical activity among adults,25.4,%
2023,AK,Petersburg,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,8.1,%
2023,AR,Faulkner,Health-Related Social Needs,Lack of social and emotional support among adults,24.8,%
2023,CA,Modoc,Health Outcomes,Current asthma among adults,10.8,%
2023,AR,Craighead,Health Risk Behaviors,Binge drinking among adults,15.3,%
2023,AR,Pike,Health Outcomes,Obesity among adults,38.3,%
2023,AZ,Maricopa,Health Outcomes,High cholesterol among adults who have ever been screened,33.0,%
2023,AL,Lamar,Disability,Self-care disability among adults,5.6,%
2023,AK,Hoonah-Angoon,Prevention,Cholesterol screening among adults,83.7,%
2023,AR,Craighead,Health Outcomes,Stroke among adults,3.5,%
2023,AK,Northwest Arctic,Disability,Vision disability among adults,9.3,%
2023,CA,Mono,Health Outcomes,Obesity among adults,31.2,%
2023,AZ,Greenlee,Health Outcomes,Depression among adults,19.3,%
2023,CA,Mendocino,Disability,Mobility disability among adults,18.2,%
2023,AL,St. Clair,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,8.1,%
2023,AK,Lake and Peninsula,Health Outcomes,Depression among adults,20.0,%
2022,AR,Bradley,Prevention,Visited dentist or dental clinic in the past year among adults,46.1,%
2023,AL,Russell,Health Status,Fair or poor self-rated health status among adults,26.4,%
2023,AK,Copper River,Disability,Mobility disability among adults,14.9,%
2022,AL,Cherokee,Health Risk Behaviors,Short sleep duration among adults,37.4,%
2023,AL,Jefferson,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,10.1,%
2023,AL,Cleburne,Health Risk Behaviors,Binge drinking among adults,16.7,%
2023,AR,Cleveland,Prevention,Visits to doctor for routine checkup within the past year among adults,76.6,%
2023,AL,Blount,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,13.1,%
2023,AR,Arkansas,Prevention,Cholesterol screening among adults,83.3,%
2023,CA,Placer,Health-Related Social Needs,Loneliness among adults,33.6,%
2023,AL,Autauga,Health-Related Social Needs,Received food stamps in the past 12 months among adults,11.3,%
2023,AL,Elmore,Prevention,Cholesterol screening among adults,84.6,%
2023,AZ,Graham,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,53.5,%
2023,CA,Mariposa,Health Outcomes,Cancer (non-skin) or melanoma among adults,11.5,%
2023,AL,Washington,Health Outcomes,Chronic obstructive pulmonary disease among adults,9.5,%
2023,AL,Etowah,Health Status,Fair or poor self-rated health status among adults,26.5,%
2023,AL,Barbour,Health Outcomes,High blood pressure among adults,45.4,%
2023,AL,Coosa,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,11.6,%
2023,AK,Anchorage,Disability,Self-care disability among adults,3.0,%
2023,AK,Prince of Wales-Hyder,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,12.2,%
2023,CA,Contra Costa,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,11.5,%
2023,CA,San Bernardino,Health Outcomes,High blood pressure among adults,31.6,%
2023,AR,Montgomery,Health Outcomes,Depression among adults,27.8,%
2023,AR,Ashley,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,15.4,%
2023,AR,Sevier,Health Risk Behaviors,No leisure-time physical activity among adults,40.0,%
2023,AR,Lincoln,Health Status,Frequent mental distress among adults,19.5,%
2023,AR,Pulaski,Health-Related Social Needs,Lack of social and emotional support among adults,28.0,%
2022,AR,Stone,Prevention,Mammography use among women aged 50-74 years,69.5,%
2023,AK,Juneau,Health Risk Behaviors,Current cigarette smoking among adults,13.9,%
2023,AL,Elmore,Disability,Any disability among adults,35.2,%
2023,CA,Humboldt,Health Status,Frequent mental distress among adults,20.7,%
